Timestamp,In_Temp,Out_Temp,In_Press,Out_Press,In_Hum,Out_Hum,Pump_Temp,SB_Temp,Gps_X,Gps_Y,Gps_altitude,O3_1_ref,O3_1_voltage,O3_2_ref,O3_2_voltage,CO2_1_ref,CO2_2_voltage,CO2_2_ref,CO2_2_voltage,Data_acq,cycle_id,cycle_duration,stage1_duration,stage2_duration,stage3_duration,stage1_start,stage2_start,stage3_start,valve_1,valve_2,heater_1,heater_2,pump,stage_1,stage_2,stage_3
1.63154E+12,15.11,13.56,1135.2,1002.1,15,4,19.39,17.99,0,0,0,4544,4543,4543,1773,20916,20606,20606,20916,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.12,13.57,1135.8,1004.1,15,4,19.45,18.21,0,0,0,4544,4542,4542,1776,19480,19846,19512,19480,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.12,13.57,1135.5,1003.8,15,4,19.41,18.21,0,0,0,4542,4543,4543,1767,18643,19203,18991,18643,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.12,13.57,1135.8,1002.1,15,4,19.41,17.83,0,0,0,4543,4545,4545,1778,19786,19674,19908,19786,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.13,13.58,1135,1002.4,15,4,19.33,17.95,0,0,0,4544,4541,4541,1779,21156,20481,20918,21156,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.13,13.21,1136.1,1002.4,15,4,19.51,17.99,0,0,0,4544,4542,4542,1779,21128,20699,20778,21128,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.13,13.58,1136.1,1002.4,15,4,19.61,17.83,0,0,0,4544,4544,4544,1782,19936,20108,19863,19936,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.15,13.58,1135.5,1002.7,15,3,19.61,18.15,0,0,0,4542,4543,4543,1790,18755,19383,19006,18755,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.14,13.59,1135.8,1003.5,15,4,19.41,17.99,0,0,0,4543,4546,4546,1783,18973,19280,19287,18973,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.14,13.58,1135.5,1002.7,15,3,19.55,18.15,0,0,0,4541,4544,4544,1797,20375,20000,20352,20375,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.15,13.59,1135.8,1003.3,15,4,19.45,18.05,0,0,0,4544,4542,4542,1777,21366,20677,21016,21366,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.14,13.6,1135.6,1001.3,15,3,19.45,18.01,0,0,0,4543,4545,4545,1791,20696,20510,20465,20696,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.15,13.6,1136.1,1002.2,15,4,19.41,18.01,0,0,0,4544,4544,4544,1801,19425,19815,19474,19425,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.17,13.6,1135.3,1003,15,4,19.35,17.99,0,0,0,4542,4542,4542,1793,18626,19222,18969,18626,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.16,13.61,1134.8,1002.2,15,3,19.41,18.11,0,0,0,4541,4546,4546,1784,19611,19582,19778,19611,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.17,13.6,1135.9,1003.3,15,3,19.51,17.95,0,0,0,4543,4542,4542,1799,21091,20435,20873,21091,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.19,13.6,1135.6,1001.9,15,3,19.51,18.11,0,0,0,4541,4540,4540,1797,21043,20662,20709,21043,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.18,13.6,1135.1,1003.8,15,3,19.39,18.17,0,0,0,4542,4540,4540,1795,19595,19918,19613,19595,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.18,13.61,1135.1,1003.3,15,3,19.55,18.11,0,0,0,4539,4545,4545,1811,18624,19229,18972,18624,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.17,13.61,1134.5,1003.9,15,3,19.67,18.09,0,0,0,4542,4543,4543,1810,19583,19566,19764,19583,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.19,13.61,1133.5,1002.2,15,3,19.41,18.09,0,0,0,4539,4541,4541,1813,21024,20395,20836,21024,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.2,13.61,1132.7,1002.8,15,3,19.47,18.05,0,0,0,4543,4543,4543,1815,21108,20684,20758,21108,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.2,13.61,1131.1,1002.8,15,3,19.73,17.93,0,0,0,4540,4540,4540,1810,19748,20005,19724,19748,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.2,13.61,1128.1,1001.7,15,3,19.35,18.17,0,0,0,4542,4544,4544,1807,18635,19269,18952,18635,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.21,13.49,1123.9,1001.7,15,3,19.41,18.17,0,0,0,4542,4543,4543,1811,19353,19437,19573,19353,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.2,13.63,1116.9,1002.2,15,3,19.57,17.95,0,0,0,4539,4542,4542,1803,20761,20218,20634,20761,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.2,13.62,1105.4,1003.1,15,3,19.29,18.05,0,0,0,4539,4542,4542,1795,21281,20744,20907,21281,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.16,13.63,1084.5,1000.9,15,3,19.23,18.15,0,0,0,4541,4542,4542,1775,20121,20231,20024,20121,0,2,270364,240316,1,30047,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.15,13.63,1052.4,1002.5,15,3,19.39,18.25,0,0,0,4542,4544,4544,1752,18806,19423,19028,18806,1,1,270314,240316,1,30039,1.63154E+12,1.63154E+12,1.63154E+12,0,0,0,0,1,0,0,1
1.63154E+12,15.16,13.63,1055.4,1002.8,15,3,19.51,18.15,0,0,0,4542,4542,4542,1759,19011,19297,19321,19011,1,1,270314,240316,1,30039,1.63154E+12,1.63154E+12,1.63154E+12,0,0,0,0,1,0,0,1
1.63154E+12,15.18,13.63,1057.2,1002,15,3,19.51,18.27,0,0,0,4542,4541,4541,1751,20460,20064,20403,20460,1,1,270314,240316,1,30039,1.63154E+12,1.63154E+12,1.63154E+12,0,0,0,0,1,0,0,1
1.63154E+12,15.19,13.64,1059.4,1002.8,15,3,19.63,18.27,0,0,0,4542,4539,4539,1747,21372,20722,21002,21372,1,1,270314,240316,1,30039,1.63154E+12,1.63154E+12,1.63154E+12,0,0,0,0,1,0,0,1
1.63154E+12,15.19,13.64,1062.1,1004.5,15,4,19.61,18.09,0,0,0,4539,4542,4542,1753,20456,20389,20259,20456,1,1,270314,240316,1,30039,1.63154E+12,1.63154E+12,1.63154E+12,0,0,0,0,1,0,0,1
1.63154E+12,15.2,13.64,1064.8,1001.7,15,4,19.39,18.09,0,0,0,4541,4541,4541,1756,19003,19559,19153,19003,1,1,270314,240316,1,30039,1.63154E+12,1.63154E+12,1.63154E+12,0,0,0,0,1,0,0,1
1.63154E+12,15.22,13.65,1066.9,1003.1,15,4,19.63,18.17,0,0,0,4540,4539,4539,1750,18759,19208,19105,18759,1,1,270314,240316,1,30039,1.63154E+12,1.63154E+12,1.63154E+12,0,0,0,0,1,0,0,1
1.63154E+12,15.23,13.66,1069.3,1002.6,15,4,19.33,18.17,0,0,0,4542,4543,4543,1741,20075,19834,20128,20075,1,1,270314,240316,1,30039,1.63154E+12,1.63154E+12,1.63154E+12,0,0,0,0,1,0,0,1
1.63154E+12,15.22,13.67,1072,1003.1,15,4,19.51,18.01,0,0,0,4541,4542,4542,1743,21319,20624,21008,21319,1,1,270314,240316,1,30039,1.63154E+12,1.63154E+12,1.63154E+12,0,0,0,0,1,0,0,1
1.63154E+12,15.24,13.67,1074.9,1003.7,15,4,19.57,18.09,0,0,0,4542,4545,4545,1747,20835,20576,20545,20835,1,1,270314,240316,1,30039,1.63154E+12,1.63154E+12,1.63154E+12,0,0,0,0,1,0,0,1
1.63154E+12,15.25,13.68,1078.7,1002.6,15,4,19.71,18.27,0,0,0,4541,4541,4541,1748,19500,19860,19529,19500,1,1,270314,240316,1,30039,1.63154E+12,1.63154E+12,1.63154E+12,0,0,0,0,1,0,0,1
1.63154E+12,15.25,13.69,1081.4,1003.1,15,4,19.57,18.17,0,0,0,4541,4541,4541,1746,18633,19228,18966,18633,1,1,270314,240316,1,30039,1.63154E+12,1.63154E+12,1.63154E+12,0,0,0,0,1,0,0,1
1.63154E+12,15.27,13.69,1084.6,1003.4,15,4,19.35,18.37,0,0,0,4540,4545,4545,1753,19557,19554,19734,19557,1,1,270314,240316,1,30039,1.63154E+12,1.63154E+12,1.63154E+12,0,0,0,0,1,0,0,1
1.63154E+12,15.28,13.69,1087,1003.4,15,4,19.61,18.09,0,0,0,4539,4541,4541,1742,21020,20392,20835,21020,1,1,270314,240316,1,30039,1.63154E+12,1.63154E+12,1.63154E+12,0,0,0,0,1,0,0,1
1.63154E+12,15.28,13.69,1091,1002.6,15,4,19.57,18.33,0,0,0,4543,4540,4540,1744,21169,20713,20802,21169,1,1,270314,240316,1,30039,1.63154E+12,1.63154E+12,1.63154E+12,0,0,0,0,1,0,0,1
1.63154E+12,15.3,13.7,1093.7,1003.1,15,4,19.57,18.17,0,0,0,4539,4544,4544,1745,19952,20110,19856,19952,1,1,270314,240316,1,30039,1.63154E+12,1.63154E+12,1.63154E+12,0,0,0,0,1,0,0,1
1.63154E+12,15.31,13.7,1097.7,1002.9,15,4,19.61,18.11,0,0,0,4538,4540,4540,1750,18706,19335,18980,18706,1,1,270314,240316,1,30039,1.63154E+12,1.63154E+12,1.63154E+12,0,0,0,0,1,0,0,1
1.63154E+12,15.31,13.72,1100.4,1004,15,4,19.77,18.25,0,0,0,4539,4542,4542,1742,19219,19392,19476,19219,1,1,270314,240316,1,30039,1.63154E+12,1.63154E+12,1.63154E+12,0,0,0,0,1,0,0,1
1.63154E+12,15.33,13.72,1105.2,1004.8,15,4,19.61,18.05,0,0,0,4541,4538,4538,1747,20585,20125,20508,20585,1,1,270314,240316,1,30039,1.63154E+12,1.63154E+12,1.63154E+12,0,0,0,0,1,0,0,1
1.63154E+12,15.34,13.73,1108.2,1003.4,15,4,19.71,18.33,0,0,0,4539,4542,4542,1741,21359,20729,20979,21359,1,1,270314,240316,1,30039,1.63154E+12,1.63154E+12,1.63154E+12,0,0,0,0,1,0,0,1
1.63154E+12,15.35,13.74,1112.7,1002.6,15,4,19.67,18.21,0,0,0,4540,4537,4537,1747,20430,20379,20237,20430,1,1,270314,240316,1,30039,1.63154E+12,1.63154E+12,1.63154E+12,0,0,0,0,1,0,0,1
1.63154E+12,15.36,13.74,1116.7,1002.3,15,4,19.55,18.01,0,0,0,4541,4541,4541,1755,19053,19603,19194,19053,1,1,270314,240316,1,30039,1.63154E+12,1.63154E+12,1.63154E+12,0,0,0,0,1,0,0,1
1.63154E+12,15.36,13.75,1121,1002.6,15,4,19.79,18.33,0,0,0,4538,4541,4541,1749,18790,19224,19138,18790,1,1,270314,240316,1,30039,1.63154E+12,1.63154E+12,1.63154E+12,0,0,0,0,1,0,0,1
1.63154E+12,15.38,13.76,1125.6,1002.3,15,4,19.57,18.27,0,0,0,4538,4541,4541,1761,20064,19825,20117,20064,1,1,270314,240316,1,30039,1.63154E+12,1.63154E+12,1.63154E+12,0,0,0,0,1,0,0,1
1.63154E+12,15.39,13.76,1130.7,1002.4,15,4,19.93,18.33,0,0,0,4539,4538,4538,1767,21303,20605,20981,21303,1,1,270314,240316,1,30039,1.63154E+12,1.63154E+12,1.63154E+12,0,0,0,0,1,0,0,1
1.63154E+12,15.41,13.77,1136.3,1003.2,15,4,19.89,18.15,0,0,0,4536,4537,4537,1769,20790,20551,20506,20790,0,1,270314,240272,0,30039,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.41,13.77,1135.8,1002.4,15,4,19.71,18.27,0,0,0,4539,4540,4540,1777,19413,19809,19463,19413,0,1,270314,240272,0,30039,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.4,13.77,1135.8,1002.9,15,4,19.73,18.69,0,0,0,4540,4538,4538,1773,18623,19195,19001,18623,0,1,270314,240272,0,30039,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.41,13.79,1135.8,1002.4,15,4,19.79,18.21,0,0,0,4535,4539,4539,1768,19707,19634,19851,19707,0,1,270314,240272,0,30039,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.42,13.79,1136.9,1002.6,15,4,19.99,18.11,0,0,0,4538,4537,4537,1773,21140,20470,20902,21140,0,1,270314,240272,0,30039,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.42,13.79,1135.8,1003.5,15,4,19.79,18.25,0,0,0,4538,4539,4539,1768,21002,20641,20671,21002,0,1,270314,240272,0,30039,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.42,13.79,1136.1,1002.4,15,4,19.89,18.01,0,0,0,4537,4540,4540,1769,19617,19927,19620,19617,0,1,270314,240272,0,30039,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.43,13.8,1136.1,1003.2,15,4,19.93,18.33,0,0,0,4541,4541,4541,1762,18629,19232,18968,18629,0,1,270314,240272,0,30039,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
1.63154E+12,15.43,13.8,1135.5,1002.6,15,4,19.73,18.31,0,0,0,4537,4540,4540,1759,19527,19538,19717,19527,0,1,270314,240272,0,30039,1.63154E+12,1.63154E+12,1.63154E+12,1,1,0,0,1,1,0,0
